"Director","Producer","Screenwriter","Distributor","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Antonio Campos","Sean Durkin, Josh Mond, Matt Palmieri","Antonio Campos","IFC Films","Drama","English","Apr 5, 2013, Limited","Apr 6, 2017","$21.3K","1h 45m","A recent college graduate (Brady Corbet) takes a trip to Paris, becomes involved with a hooker (Mati Diop) and unleashes his dark side.",77,50,"Simon Killer"
