"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Nick Castle","Gary Adelson, Richard Vane","Beco Films, TriStar Pictures","PG-13","Musical","English","Apr 1, 2010","$8.6M","1h 50m","Surround, Stereo","An ex-con just released from jail, Max Washington (Gregory Hines), is a veteran burglar, but he's also a talented tap dancer. Reuniting with his girlfriend, Amy (Suzzanne Douglas), Max is approached by her father, Little Mo (Sammy Davis Jr.), about a new dance production. Max's criminal past, in the form of his old buddy, Nicky (Joe Morton), also comes knocking, however, and he must decide between embracing dance and lapsing into his delinquent ways.",56,70,"Tap"
