"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Runtime","Synopsis","Critics","Audiences","Title"
"Sean Patrick Flanery","Scott Dolezal, Van Scott Folger, Andrew Shebay","Sean Patrick Flanery","Redbud Studios","Dolezal Pictures, Redbud Studios","R (Strong Violent Content|Sexual Assault|Language Throughout|Brief Nudity|Sexual Content|Some Drug Use)","Crime, Drama, Mystery & Thriller","English","Jun 3, 2022, Limited","1h 52m","While on the run from the law, Frank and his stripper girlfriend, Penelope, find themselves miles from civilization while traveling along a deserted stretch of dirt road. As darkness falls, they come upon a small motel and diner and decide to rest for the night. The next day, after robbing the diner, they suddenly become immersed in a hellish nightmare, When the proprietor of the motel and diner, Chisos, a psychotic, cannibalistic Bible thumper along with his sadistic family, take Frank and Penelope on a life and death journey, where escape is just a heart-pounding breath away. It soon becomes apparent that they are not the first to endure this. But these two will either get out together or ""go out"" together.",25,82,"Frank & Penelope"
