"Director","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Blake Edwards","Beco Films","R","Fantasy","English","Oct 1, 2016","$14.2M","1h 44m","Surround","Steve Brooks (Perry King), a sexist womanizer, is killed by a group of his angry former lovers. In heaven, he makes a bargain with God for redemption and agrees to return to Earth. Once there, he must have a sincere relationship with a female and make her fall in love with him. If not, Steve's soul will become the property of the devil (Bruce Martyn Payne). But the devil hedges his bet, and Steve is reincarnated as a woman named Amanda Brooks (Ellen Barkin).",32,44,"Switch"
