"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"François Truffaut","Marcel Berbert","François Truffaut, Claude de Givray, Bernard Revon","Criterion Collection, Lopert Pictures Corp.","Les Films du Carrosse, Les Productions Artistes Associés","R","Comedy, Drama","French (France)","Mar 3, 1969, Wide","Apr 1, 2014","1h 30m","Mono","The third in a series of films featuring François Truffaut's alter-ego, Antoine Doinel (Jean-Pierre Léaud), the story resumes with Antoine being discharged from military service. His sweetheart Christine's (Claude Jade) father lands Antoine a job as a security guard, which he promptly loses. Stumbling into a position assisting a private detective, Antoine falls for his employers' seductive wife, Fabienne (Delphine Seyrig), and finds that he must choose between the older woman and Christine.",97,89,"Stolen Kisses"
