"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Richard Lester","Mike Alexander, Ilya Salkind","Este Films","PG","Adventure, Action","English","Feb 1, 2011","1h 45m","An adaptation of the classic Dumas novel, this film tells the tale of aspiring swordsman D'Artagnan (Michael York), who arrives in Paris with hopes of joining the royal guard. After clashing with three musketeers, Athos (Oliver Reed), Porthos (Frank Finlay) and Aramis (Richard Chamberlain), he joins them in fighting the forces of corrupt Cardinal Richelieu, led by Rochefort (Christopher Lee). When Richelieu attempts to undermine the queen, D'Artagnan and the musketeers must thwart his plans.",88,77,"The Three Musketeers"
