"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Fred Niblo","Kevin Brownlow, David Gill","Carey Wilson","Metro-Goldwyn-Mayer","Metro-Goldwyn-Mayer","History, Drama","Dec 30, 1925, Limited","Mar 1, 2011","2h 25m","In this silent classic, Judah ben-Hur (Ramon Novarro) discovers that he has been betrayed by his childhood friend Messala (Francis X. Bushman), leading to separation from his family. Punished for an accident, Ben-Hur is unjustly forced to serve on a Roman ship, where he becomes a friend to the vessel's admiral, Quintus Arrius (Frank Currier). Eventually, Ben-Hur has the chance to compete against Messala in a chariot race, providing him with a shot at vengeance.",96,86,"Ben-Hur"
