"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Tod Browning","E.J. Mannix","Metro-Goldwyn-Mayer","G","Horror","English","Apr 26, 1935, Limited","Nov 21, 2016","1h 1m","In a remote village in Central Europe, a nobleman's body is found drained of its blood and two punctures on his neck--the Mark of the Vampire. An ancient terror, a horror that won't die haunts the village: the long undead Count Mora (Bela Lugosi) and his daughter Luna (Carroll Borland), rule the night. But the vampires have not fed on the people of the village for a very long time. Now, with the help of an expert in the occult, Professor Zelen (Lionel Barrymore) and a local Baron (Jean Hersholt), police inspector Neumann (Lionel Atwill) unearth a mystery far stranger and more terrifying than anyone could have imagined!",81,47,"Mark of the Vampire"
