"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Anatole Litvak","Sam Spiegel","Columbia Pictures","TV-PG","Crime, Drama","English","Feb 2, 1967, Limited","Dec 15, 2010","2h 28m","During World War II, German Intelligence officer Maj. Grau (Omar Sharif) investigates a prostitute's murder in Warsaw, Poland. Evidence leads Grau to three powerful Nazi generals (Charles Gray, Donald Pleasence, Peter O'Toole) who reassign Grau to Paris when they discover his investigation. While two of the generals quietly plot to assassinate Adolf Hitler, the vicious Gen. Tanz remains faithful to his leader and keeps several dark secrets of his own.",43,71,"The Night of the Generals"
