"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Steven Spielberg","Kathleen Kennedy, Gerald R. Molen","Michael Crichton, Michael Crichton, David Koepp, Malia Scotch Marmo","Universal Pictures","Universal Pictures, Amblin Entertainment","PG-13 (Intense Science Fiction Terror)","Adventure, Action, Sci-Fi, Mystery & Thriller","English","Jun 11, 1993, Wide","Aug 25, 2023","May 18, 2015","$415.3M","2h 6m","DTS-ES, Dolby Digital, Surround, DTS, Dolby SR, Dolby Stereo","In Steven Spielberg's massive blockbuster, paleontologists Alan Grant (Sam Neill) and Ellie Sattler (Laura Dern) and mathematician Ian Malcolm (Jeff Goldblum) are among a select group chosen to tour an island theme park populated by dinosaurs created from prehistoric DNA. While the park's mastermind, billionaire John Hammond (Richard Attenborough), assures everyone that the facility is safe, they find out otherwise when various ferocious predators break free and go on the hunt.",92,91,"Jurassic Park"
