"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Richard Brooks","M.J. Frankovich","Columbia Pictures Corporation","R","Comedy, Crime, Drama","English","Apr 1, 2009","2h 0m","In Hamburg, Germany, criminals are using safety deposit boxes to hide their ill-gotten wealth. Bank security expert Joe Collins (Warren Beatty) is privy to this and enlists the help of a friendly prostitute named Dawn Divine (Goldie Hawn) to help him steal it. Despite a few obstacles, the pair are successful in pulling off a complicated heist. Although the criminals are not able to alert the authorities, they are able to track down Dawn and Joe, who soon find themselves running for their lives.",86,49,"$ (Dollars)"
