"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Fritz Lang","John Houseman, Jud Kinberg","Jan Lustig, Margaret Fitts","Metro-Goldwyn-Mayer","Metro-Goldwyn-Mayer","Action","English","Jun 24, 1955, Original","Oct 12, 2010","1h 29m","In the 18th century British youngster John Mohune (Jon Whiteley) is shipped off to live with the dashing Jeremy Fox (Stewart Granger) after his mother's death. Fox pretends to be a respectable gentleman, but actually makes his fortune by leading a gang of swashbuckling bootleggers. The naive John has no clue that his new caretaker is a notorious crook, and he immediately takes to his new role model. Likewise, Jeremy grows fond of the child, and the unlikely duo soon embark on a treasure hunt.",69,70,"Moonfleet"
