"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"John Flynn","Carter DeHaven","Larry Cohen","Hemdale Studios","R","Crime, Drama","English","Sep 25, 1987, Limited","Nov 30, 2016","$2.9M","1h 32m","Police detective and successful author Dennis Meechum (Brian Dennehy) has not been able to write since his wife's death and owes an overdue manuscript to the publisher. When corporate hit man Cleve (James Woods) proposes his life story as a book, Meechum suspects he is a fraud. However, Cleve has proof of his hits for executive David Madlock (Paul Shenar). While this convinces Meechum, it also endangers his daughter (Allison Balson), whom Madlock kidnaps to stop the story from coming out.",69,54,"Best Seller"
