"Director","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Michael Winterbottom","Laurence Coriat","USA Films","Revolution Films, BBC, PolyGram Filmed Entertainment, Universal International Pictures, Kismet Film Company","R","Drama","English","May 13, 1999, Original","Oct 1, 2017","$413.6K","1h 48m","Dolby SR, Dolby Digital","Scope (2.35:1)","An intimate portrait of three generations of one family during a weekend in London. As boisterous ""Bonfire Night"" celebrations are held in the chilly November weather, the family members and those closest to them find their paths intersecting and their ties evolving. While the setting is specific and contemporary, the concerns are universal and eternal: love, loss, mortality, the family ties that bind, parenting, and a yearning for contentment in this world.",63,84,"Wonderland"
