"Director","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Michael Apted","Warner Bros. Pictures","Warner Brothers/Seven Arts","PG","Drama, Mystery & Thriller","English","Feb 9, 1979, Original","Nov 21, 2016","1h 38m","A fictitious account of crime writer Agatha Christie's unexplained 11-day disappearance in 1926. Facing the breakdown of her marriage to a war hero, the famous author assumes a new identity and flees to a spa town where she sets in motion a bizarre and drastic revenge plot against her husband and his mistress. Thousands scour the British countryside for her, including an American reporter who is hot on her trail.",71,58,"Agatha"
