"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Michael Ritchie","Stanley R. Jaffe","Bill Lancaster","Paramount Pictures","Paramount Pictures","PG","Kids & Family, Comedy","English","Apr 7, 1976, Wide","Aug 1, 2013","1h 42m","Mono","Hard-drinking, ex-minor-league hopeful Morris Buttermaker (Walter Matthau) grumpily agrees to coach a Little League team at the behest of lawyer-councilman Bob Whitewood (Ben Piazza), who has a vendetta against the league for excluding his marginally talented son from play. After failing with his new team of misfits, Buttermaker enlists feisty and gifted pitcher Amanda Whurlitzer (Tatum O'Neal) to lead the charge -- but can he find the luck and patience to whip these outcasts into shape?",97,80,"The Bad News Bears"
