"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Norman Jewison","Norman Jewison","Sholom Aleichem, Joseph Stein","United Artists","Mirisch Company, Cartier Productions","G","Musical","English","Jan 1, 1971, Wide","Nov 30, 2016","3h 1m","Surround, Stereo","Scope (2.35:1)","A lavishly produced and critically acclaimed screen adaptation of the international stage sensation tells the life-affirming story of Tevye (Topol), a poor milkman whose love, pride and faith help him face the oppression of turn-of-the century czarist Russia.",81,92,"Fiddler on the Roof"
