"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Mukunda Michael Dewil","Daniel Baur, Joel David Moore, Doug Murray","Mukunda Michael Dewil","Screen Media Films","K5 Film, Balcony 9 Productions, Productivity Media","R (Some Drug Use and Nudity)","Mystery & Thriller, Sci-Fi, Drama","English","Aug 19, 2022, Limited","Aug 19, 2022","1h 28m","Scope (2.35:1)","The Immaculate Room tells the story of Mike (Emile Hirsch) and Kate (Kate Bosworth), a seemingly perfect couple, join a psychological experiment to compete for 5 million dollars if they can last 50 days in a sleek, white room in complete isolation. No phones, no family -- only the Voice of the Immaculate Room keeping them in check if they think of straying. But as the clock ticks down, the Room becomes more than it seems, putting them through cruel tests to break their resolve and resurfacing private demons which they may not survive.",28,66,"The Immaculate Room"
