"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Jonathan Lynn","Leonard Goldberg, Michael Peyser","Marty Kaplan","R","Comedy","English","Jan 13, 2004","$46.5M","1h 53m","Surround","In the conniving world of politics, even a professional shyster like Thomas Jefferson Johnson (Eddie Murphy) can find himself outmatched. After using name recognition to get elected, Johnson enjoys many of the same financial perks as other politicians. However, while investigating the connection between electric companies and cancer in young children, he unexpectedly develops a conscience. Unfortunately, fellow Congressman Dick Dodge (Lane Smith) isn't about to let him rock the boat.",13,37,"The Distinguished Gentleman"
