"Director","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Jean de Segonzac","Joel Soisson","Miramax","R","Horror, Mystery & Thriller","English","Nov 1, 2016","1h 22m","Surround","Though well-meaning scientists thought they'd destroyed them all, a single gigantic, murderous ""Judas Breed"" cockroach, which is capable of taking on the shape of a human, is still on the loose. When the monster follows entomologist Remy Panos (Alix Koromzay) and kills her boyfriend, Jason Mundy (Brian Leckner), Remy becomes the prime suspect. Assigned to the case, detective Klaski (Bruno Campos) grows convinced of her innocence -- and soon joins forces with her to hunt down the creature.",8,13,"Mimic 2"
