"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Walter Hill","Lawrence Gordon, Robert D. Wachs","John Fasano, Jeb Stuart, Larry Gross","Paramount","R","Action, Comedy","English","Aug 1, 2013","$78.1M","1h 35m","Stereo, Dolby Stereo, Surround","Flat (1.85:1)","While trying to capture drug lord ""The Iceman,"" policeman Jack Cates (Nick Nolte) confronts two criminals and kills one of them in self-defense. The head of internal affairs (Kevin Tighe) wants to prosecute Jack since there was no weapon found on the victim. In order to prove his innocence, Jack rescues ex-convict Reggie Hammond (Eddie Murphy) from a hit ordered by The Iceman. Reggie, who knows the real identity of the criminal, may be Jack's last hope.",19,35,"Another 48 HRS."
