"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Fernando Guzzoni","Jacques Bidou, Marianne Dumoulin, Giancarlo Nasi","Fernando Guzzoni","JBA Productions","Drama","Spanish","Sep 19, 2017","1h 25m",NA,79,60,"Jesús"
