"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Preston Sturges","Paul Jones","Preston Sturges","Paramount Pictures","Paramount Pictures","Comedy","English","Oct 18, 1940, Original","Nov 21, 2006","1h 7m","Mono","35mm, Flat (1.37:1)","When the coworkers of Jimmy MacDonald (Dick Powell) play a prank and trick him into thinking that's he's won the grand prize money in a slogan contest for a coffee company, he is thrilled and makes plans to marry his sweetheart, Betty Casey (Ellen Drew). To everyone's surprise, the coffee company owner, Dr. Maxford (Raymond Walburn), also falls for the prank and awards the prize check to Jimmy. Eventually the ruse is discovered, jeopardizing Jimmy and Betty's newfound happiness.",95,77,"Christmas in July"
