"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Steve Rash","Fred Bauer","Columbia Pictures","Innovisions","PG","Biography","English","May 18, 1978, Original","Jul 8, 2014","1h 53m","A chronicle of the rise and brief career of rock 'n' roll star Buddy Holly (Gary Busey), who aspires to play music the way he wants it to sound. Holly and his band, the Crickets, are first invited to record in Nashville, where they encounter creative differences with the producing staff. Later they play a major booking at the Apollo Theater, scheduled there under the mistaken assumption that they're a black band. Holly's career eventually goes solo -- until the tragic day the music dies.",100,77,"The Buddy Holly Story"
