"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Brian De Palma","Edward R. Pressman","Brian De Palma, Louisa Rose","American International Pictures","American International Pictures (AIP)","R","Mystery & Thriller","English","Mar 27, 1973, Original","Mar 23, 2017","1h 33m","Flat (1.85:1)","Inquisitive journalist Grace Collier (Jennifer Salt) is horrified when she witnesses her neighbor, fashion model Danielle Breton (Margot Kidder), violently murder a man. Panicking, she calls the police. But when the detective arrives at the scene and finds nothing amiss, Grace is forced to take matters into her own hands. Her first move is to recruit private investigator Joseph Larch (Charles Durning), who helps her to uncover a secret about Danielle's past that has them both seeing double.",85,72,"Sisters"
