"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Judd Apatow","Judd Apatow, Shauna Robertson, Clayton Townsend","Judd Apatow, Steve Carell","Universal Pictures","Apatow Productions, Universal Pictures","R (Pervasive Sexual Content|Language|Some Drug Use)","Romance, Comedy","English","Aug 19, 2005, Wide","Jul 22, 2015","$109.2M","1h 56m","Surround, DTS, Dolby SRD, SDDS","Flat (1.37:1)","Andy Stitzer is an amiable single guy who works at a big-box store; living alone, 40-year-old Andy spends his free time playing video games and curating his action-figure collection; despite his age, Andy has never had sex, so his friends, including the laid-back David, push Andy towards losing his virginity; while attempting to get over his awkwardness around female customers, Andy meets local shop owner Trish and they begin a tentative romance.",85,84,"The 40 Year-Old Virgin"
