"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Fritz Lang","Harriet Parsons","Alfred Hayes","RKO Radio Pictures Inc.","Drama","English","Jan 1, 2009","1h 45m","After being away for 10 years, Mae Doyle (Barbara Stanwyck) returns to her California hometown following an affair with a married politician, which came to an end when he died and his relatives sued for her inheritance. Mae begins dating Jerry (Paul Douglas), an amiable fisherman, while his bitter best friend, Earl (Robert Ryan), a cynic married to a burlesque dancer, finds himself attracted to her. Mae and Jerry marry, but soon she gets bored and starts an affair with just-divorced Earl.",65,69,"Clash by Night"
