"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Andrei Tarkovsky","Viacheslav Tarasov","Fridrikh Gorenshteyn, Stanislaw Lem, Andrei Tarkovsky","Image Entertainment Inc., Criterion Collection, Fox Lorber","Unit Four","PG","Sci-Fi, Drama","Russian","Mar 20, 1972, Wide","May 12, 2017","Jul 21, 2009","2h 49m","Mono","Scope (2.35:1)","A psychologist is sent to a space station orbiting a planet called Solaris to investigate the death of a doctor and the mental problems of cosmonauts on the station. He soon discovers that the water on the planet is a type of brain which brings out repressed memories and obsessions.",93,89,"Solaris"
