"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Stanley Kubrick","James B. Harris","Stanley Kubrick, Jim Thompson, Lionel White","United Artists, Criterion Collection","Harris-Kubrick Productions","Crime, Drama","English","May 20, 1956, Original","Mar 5, 2016","1h 23m","Career criminal Johnny Clay (Sterling Hayden) recruits a sharpshooter (Timothy Carey), a crooked police officer (Ted de Corsia), a bartender (Joe Sawyer) and a betting teller named George (Elisha Cook Jr.), among others, for one last job before he goes straight and marries his fiancee, Fay (Coleen Gray). But when George tells his restless wife, Sherry (Marie Windsor), about the scheme to steal millions from the racetrack where he works, she hatches a plot of her own.",96,92,"The Killing"
