"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"James Cameron","Gale Anne Hurd","James Cameron, David Giler","20th Century Fox","Twentieth Century Fox, Brandywine Productions","R","Sci-Fi, Horror, Action","English","Jul 18, 1986, Wide","Mar 1, 2013","$77.6M","2h 17m","Surround, Dolby Stereo, Magnetic Stereo 6 Track, Stereo","Flat (1.85:1)","After floating in space for 57 years, Lt. Ripley's (Sigourney Weaver) shuttle is found by a deep space salvage team. Upon arriving at LV-426, the marines find only one survivor, a nine year old girl named Newt (Carrie Henn). But even these battle-hardened marines with all the latest weaponry are no match for the hundreds of aliens that have invaded the colony.",98,94,"Aliens"
