"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Jim Sheridan","Noel Pearson","Miramax Films","Granada Television","R","Biography","English","Nov 10, 1989, Original","Apr 21, 2016","$14.5M","1h 43m","No one expects much from Christy Brown (Daniel Day-Lewis), a boy with cerebral palsy born into a working-class Irish family. Though Christy is a spastic quadriplegic and essentially paralyzed, a miraculous event occurs when, at the age of 5, he demonstrates control of his left foot by using chalk to scrawl a word on the floor. With the help of his steely mother (Brenda Fricker) -- and no shortage of grit and determination -- Christy overcomes his infirmity to become a painter, poet and author.",98,92,"My Left Foot"
