"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Julio Medem","Fernando Bovaira, Enrique López Lavigne","Julio Medem","Fine Line Features","Le Studio Canal +, Sociedad","R","Drama","English","Apr 9, 1998, Wide","Apr 25, 2006","$504.2K","1h 47m","Surround","As young children, Otto (Fele Martínez) and Ana (Najwa Nimri) become best friends, leading to the marriage of Ana's mother, Olga (Maru Valdivielso), to Otto's father, Álvaro (Nancho Novo). When Otto and Ana become teenagers, they begin a sexual relationship, which they hide from their parents. The two fall deeply in love and seem destined to spend the rest of their lives together. However, their relationship is tested when Otto's mother dies and the two are separated.",82,93,"Lovers of the Arctic Circle"
