"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Geneviève Dulude-De Celles","Fanny Drew, Sarah Mannering","Geneviève Dulude-De Celles","Colonelle Films","Drama","French (Canada)","1h 42m","A timid 12-year-old girl is about to leave her native countryside to begin high school. She becomes lost in the hostile environment, and along the way, she encounters a young indigenous outsider who helps her embrace herself.",90,67,"A Colony"
