"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Jerren Lauder","Petr Jákl, Leone Marucci","Kevin Bachar","Gravitas Ventures","Steelyard Pictures","R","Horror, Mystery & Thriller","English","Oct 7, 2022, Limited","Oct 7, 2022","1h 37m","A teenage descendant of Lizzie Borden is caught between paranoid visions and a festering schizophrenia amid a series of small-town murders.",75,81,"The Inhabitant"
