"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Tom Gries","Robert Chartoff, Irwin Winkler","Howard B. Kreitsek, Marc Norman, Elliott Baker","Columbia Pictures, Persky-Bright / Vista","PG","Action","English","May 22, 1975, Limited","Apr 16, 2012","1h 36m","Stereo","A woman (Jill Ireland) hires a bush pilot (Charles Bronson) to free her husband (Robert Duvall), framed for a murder, from a Mexican prison.",57,42,"Breakout"
