"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Guy Ritchie","Guy Ritchie, Bill Block, Ivan Atkinson","Guy Ritchie, Ivan Atkinson, Marn Davies","United Artists Releasing","Flic Films UK, MGM, CAA Media Finance, Miramax, Toff Guy Films","R","Action, Mystery & Thriller, Crime, Drama","English","May 7, 2021, Wide","Jun 29, 2021","$27.5M","1h 59m","Scope (2.35:1)","A mysterious and wild-eyed new cash truck security guard (Jason Statham) surprises his coworkers during a heist in which he unexpectedly unleashes precision skills. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score.",67,90,"Wrath of Man"
