"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Stephen Frears","Alison Owen, Paul Trijbits, Tracey Seaward","Moira Buffini","Sony Pictures Classics","Ruby Films, BBC Films","R (Some Sexuality|Language)","Comedy","English","Oct 8, 2010, Limited","Mar 10, 2011","$560.1K","1h 50m","Journalist Tamara Drewe (Gemma Arterton) returns to the small town she grew up in and causes a stir. Once an unattractive teenager with a big nose, she's had cosmetic surgery and transformed herself into a beautiful girl. She is the object of attention for three different men: Andy (Luke Evans) a local handyman and her former boyfriend; Ben (Dominic Cooper), a drummer in a rock band; and Nicholas (Roger Allam), the man who runs the local writers colony -- and also happens to be married.",65,42,"Tamara Drewe"
