"Director","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Roland Joffé","Paramount Pictures","Paramount Pictures","PG-13","History, Drama","English","Oct 20, 1989, Wide","Jan 21, 2010","$3.3M","2h 6m","Surround","Assigned to oversee the development of the atomic bomb, Gen. Leslie Groves (Paul Newman) is a stern military man determined to have the project go according to plan. Groves selects J. Robert Oppenheimer (Dwight Schultz) as the key scientist on the top-secret operation, but the two men clash fiercely on a number of issues. Despite their frequent conflicts, Groves and Oppenheimer ultimately push ahead with two bomb designs -- the bigger ""Fat Man"" and the more streamlined ""Little Boy.""",50,46,"Fat Man and Little Boy"
