"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Roy Ward Baker","Max Rosenberg, Milton Subotsky","Robert Bloch","Amicus Productions, Harbour Productions Limited","PG","Horror, Mystery & Thriller","English","Oct 11, 1972, Limited","Sep 6, 2016","1h 28m","When Dr. Martin (Robert Powell) goes on a job interview at a British insane asylum, he learns that he must interview the asylum's inmates in order to be considered for the position. Dr. Rutherford (Patrick Magee), who is wheelchair-bound because of an assault by an inmate, tells Dr. Martin that he will consider him for the position if he can discover which of the inmates is Dr. Starr, a former head doctor at the asylum who suffered a nervous breakdown.",67,50,"Asylum"
