"Director","Producer","Screenwriter","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Hilary Brougher","Maria Rosenblum, Kristin Frost, Susan A. Stover","Hilary Brougher","Drama","English","May 5, 2020","1h 22m","An artist's life gets turned upside down when she learns her husband has another family.",100,42,"South Mountain"
