"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Claude Berri","Pierre Grunstein","Claude Berri, Gérard Brach","MGM/UA Home Entertainment Inc., Orion Pictures","DD Productions, RAI Radiotelevisione Italiana, Films A2","PG","Drama","French (France)","Nov 5, 1986, Original","Sep 14, 2009","1h 54m","Surround","Manon (Emmanuelle Béart), a beautiful shepherdess in Provence, France, has lost her father and seen her family's livelihood ruined through the greediness of her neighbors: Ugolin (Daniel Auteuil) and his grandfather, Cesar (Yves Montand). Now grown and living in isolation from the village, she plots revenge against the men for their misdeeds. Her plot is complicated by Ugolin, who has fallen in love with her -- but Manon's retribution will not be deterred.",77,93,"Manon of the Spring"
