"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Roy Ward Baker","Max Rosenberg, Milton Subotsky","Al Feldstein, William M. Gaines, Milton Subotsky","Nostalgia Merchant, Cinerama Releasing Corporation [us], Media Home Entertainment","Metromedia Productions, Amicus Productions","PG","Horror","English","Mar 16, 1973, Original","Sep 11, 2007","1h 27m","Mono","Locked in a vault, five men swap stories of recurring nightmares in this anthology horror film based on the EC Comics series. In ""Midnight Mess,"" Harold Rodgers (Daniel Massey) murders his sister to collect inheritance money, only to find her resurrected as a bloodthirsty vampire. A friend of Maitland (Michael Craig) buries him alive and leaves him to die in ""Bargain in Death."" The three remaining stories feature a magic trick turned deadly, voodoo mysticism and a twisted domestic dispute.",80,51,"Vault of Horror"
