"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Ulrich Seidl","Philippe Bober, Christine Ruppert, Ulrich Seidl","Ulrich Seidl, Veronika Franz","arte France Cinéma, Ulrich Seidl Film Produktion GmbH, Société Parisienne de Production, Tatfilm","Drama","German","Mar 28, 2016","$23.8K","2h 0m","A middle-aged woman travels to Kenya in search of sex.",79,69,"Paradise: Love"
