"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Jim Jarmusch","Joana Vicente, Jason Kliot","Jim Jarmusch","Metro-Goldwyn-Mayer","Asmik Ace Entertainment","R (Language)","Comedy, Drama","English","May 14, 2004, Wide","Feb 14, 2017","$2.0M","1h 36m","This 11-vignette film focuses on the human interactions that happen while partaking in the everyday indulgence of coffee and cigarettes. Featuring well-known actors and other artists as themselves or some version thereof, the film highlights the nuances and subtle hostilities that can be a part of seemingly normal conversations. Bill Murray waits on the Wu-Tang Clan, Iggy Pop and Tom Waits get on each others' nerves and Jack and Meg White of the White Stripes discuss Nikola Tesla.",64,75,"Coffee and Cigarettes"
