"Director","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Adam Grossman","John Clifford, Adam Grossman","Trimark Pictures","Trimark","R","Horror","English","Aug 21, 1998, Original","Sep 14, 2007","1h 27m","When she was just a child, Alex Grant (Bobbie Phillips) watched her mother die at the hands of Louis Seagram (Larry Miller), a sadistic carnival clown. Alex knows that Louis will be getting out of prison, and she fears for the safety of her herself and younger sister, Sandra (Shawnee Smith). One day, Louis attacks Alex in her car and forces her to drive into a river. Although she survives the incident, she grows increasingly disoriented and starts experiencing strange hallucinations.",20,15,"Carnival of Souls"
