"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Peter Howitt","Jamie Goehring, Kevin Leeson, Kevin Leslie","Bobby Mort, Kevin Leeson","Cinedigm","Lighthouse Pictures, Okanagan Media","R (Violence and Some Language)","Action","English","Feb 2, 2018, Limited","Feb 2, 2018","1h 34m","Scope (2.35:1)","A post-apocalyptic bounty hunter tries to bring down a ruthless outlaw.",18,40,"Scorched Earth"
