"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"F.W. Murnau","Enrico Dieckmann, Albin Grau","Henrik Galeen, Bram Stoker","Image Entertainment Inc., Republic Pictures, Hollywood's Attic, GoodTimes Home Video [us], Sinister Cinema, Grapevine Video, Video Yesteryear, Reel Media International [us], BijouFlix Releasing, Kino Video","Jofa-Atelier Berlin-Johannisthal","Horror, Fantasy","German","Mar 5, 1922, Original","Jul 15, 2008","1h 5m","Academy (1.33:1), 35mm","In this highly influential silent horror film, the mysterious Count Orlok (Max Schreck) summons Thomas Hutter (Gustav von Wangenheim) to his remote Transylvanian castle in the mountains. The eerie Orlok seeks to buy a house near Hutter and his wife, Ellen (Greta Schroeder). After Orlok reveals his vampire nature, Hutter struggles to escape the castle, knowing that Ellen is in grave danger. Meanwhile Orlok's servant, Knock (Alexander Granach), prepares for his master to arrive at his new home.",97,87,"Nosferatu"
