"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"David Price","Scott A. Stone, David G. Stanley","Dimension Films","Paramount, E1 Entertainment","R","Horror","English","Jan 29, 2022, Limited","May 23, 2016","$6.4M","1h 33m","Stereo","A newsman (Terence Knox) and his son (Paul Scherrer) snoop around a Nebraska town where children kill many adults.",30,NA,"Children of the Corn II: The Final Sacrifice"
