"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Yulene Olaizola","Pablo Zimbrón Alva, Juanelo Hernandez, Rubén Imaz, Yulene Olaizola","Rubén Imaz, Yulene Olaizola","Contravía Films, Malacosa Cine, Manny Films, Varios Lobos, Barraca Producciones","Drama, Mystery & Thriller","Spanish","Jun 9, 2021","1h 36m","Dolby Digital","To escape an arranged marriage, a woman flees into the depths of the Mayan jungle, where untamed nature merges the human with the supernatural.",71,31,"Tragic Jungle"
