"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Ivan Sen","David Jowsey","Ivan Sen","Bunya Productions, Screen Australia","Crime, Drama, Mystery & Thriller","English (Australia)","Oct 13, 2014","2h 2m","Scope (2.35:1)","An aboriginal detective returns to the Outback to investigate the murder of a teenage girl.",92,64,"Mystery Road"
