"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"David Jones","Geoffrey Helman","Hugh Whitemore","Brooksfilms, Columbia Pictures Corporation","PG","Drama","English","Nov 20, 2012","$572.7K","1h 37m","New York City bibliophile Helene Hanff (Anne Bancroft) writes to the London bookshop Marks & Co in search of some titles she has not been able to turn up locally. Store manager Frank Doel (Anthony Hopkins) responds politely to her chatty letter, and over the course of two decades, a deep, long-distance friendship evolves. Based on Hanff's epistolary memoir and its later two-person stage adaptation, the film version incorporates new characters, including Doel's wife, Nora (Judi Dench).",86,81,"84 Charing Cross Road"
