"Director","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Harry Beaumont","Metro-Goldwyn-Mayer","Metro-Goldwyn-Mayer","Musical","English","Feb 1, 1929, Original","Apr 1, 2012","1h 50m","Vaudeville sisters ""Hank"" (Bessie Love) and Queenie Mahoney (Anita Page) take their act to the Broadway stage in New York when Eddie (Charles King), a professional song-and-dance man appearing in a new show, invites his girlfriend Hank to join him. Soon after, Eddie transfers his affections to Queenie, who attempts to do right by her sister by dating another man -- high society member Jock Warriner (Kenneth Thompson). The showbiz melodrama is quickly overshadowed by the romantic subplot.",42,21,"The Broadway Melody"
