"Director","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Clive Saunders","David Birke, Clive Saunders","DEJ Productions","R","Crime, Drama, Biography","English","Jan 25, 2017","1h 29m","Real-life serial killer John Wayne Gacy (Mark Holton) is the subject of this disturbing biographical drama. Although Gacy is a family man and respected business owner, and even entertains locals as a clown, he hides a murderous pastime. Traumatized by his childhood experiences at the hands of an abusive father (Adam Baldwin), Gacy lures young men to their deaths, hiding their bodies in the crawlspace under his house. As Gacy's grisly rampage continues, the authorities start to close in.",17,21,"Gacy"
