"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Leonard Nimoy","Arne Glimcher","Buena Vista Pictures","Touchstone Pictures","R","Drama","English","Nov 4, 1988, Original","Mar 1, 2013","$4.6M","1h 44m","Surround","A Boston woman's (Diane Keaton) ex-husband sues for custody of their daughter after an incident over her live-in lover (Liam Neeson).",54,28,"The Good Mother"
