"Director","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Jimmy Sangster","EMI Films, Hammer Films","R","Horror","English","Apr 1, 2014","1h 35m","Frankenstein's son (Ralph Bates) seizes his father's castle and housekeeper (Kate O'Mara) and builds his own monster.",55,40,"The Horror of Frankenstein"
