"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Katell Quillévéré","David Thion, Justin Taurand, Philippe Martin","Katell Quillévéré, Gilles Taurand, Maylis De Kerangal","Cohen Media Group","CN5 Productions, France 2 Cinéma, Ezekiel Film Production, RTBF, Les Films du Bélier, Frakas Productions, Les Films Pelléas, Mars Films, Proximus, Jouror Films","Drama","French (France)","Apr 14, 2017, Limited","Aug 29, 2017","$3.2K","1h 40m","Digital 2.39:1","The intersecting lives of teens on a surfing trip, a woman with a weak heart and two teams of doctors and medical experts.",92,68,"Heal the Living"
