"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Michael Fields","Robert K. MacLean, Paige Simpson","Richard Ford","Bright Angel, Northwood, Hemdale","R","Drama","English","Jun 14, 1990, Limited","Apr 4, 2021","$17.4K","1h 34m","Surround","In Montana, naïve teenager George (Dermot Mulroney) longs to escape from his broken home before his dysfunctional parents (Sam Shepard, Valerie Perrine) push him over the edge. When George meets pretty drifter Lucy (Lili Taylor), she easily convinces him and his friend Claude (Benjamin Bratt) to join her on a road trip to Montana in hopes of breaking her brother out of jail. On the journey, the three encounter a slew of volatile and twisted people.",80,27,"Bright Angel"
