"Director","Producer","Screenwriter","Distributor","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"William Dieterle","William Dieterle","Stephen Vincent Benet, Dan Totheroh","RKO Radio Pictures","Fantasy","English","Oct 29, 1941, Original","Nov 29, 2011","1h 47m","Farmer Jabez Stone (James Craig), about to lose his land, agrees to sell his soul to the devil (Walter Huston), known as Mr. Scratch, who gives Jabez seven years to enjoy the fruits of his sale before he collects. Over that time, Jabez pays off his debts and helps many neighboring farmers, then becomes an advocate for the upstanding Sen. Daniel Webster (Edward Arnold). When Jabez's contract with Mr. Scratch concludes, he desperately turns to Webster to represent him in a trial for his soul.",100,84,"The Devil and Daniel Webster"
