"Director","Producer","Screenwriter","Distributor","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Jason Freeland","Jason Freeland, Tim Youd","Jason Freeland","Roadside Attractions","Drama","English","Jul 11, 2008, Limited","Nov 18, 2016","$19.9K","1h 30m","In Los Angeles a girl (Willa Holland) falls in with a group of other teens who are trying to fulfill their dreams.",15,25,"Garden Party"
