"Director","Producer","Screenwriter","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Bryan Forbes","Richard Attenborough","Keith Waterhouse, Willis Hall, Mary Hayley Bell","Drama","English","1h 39m","After a confusing exchange with a strange man (Alan Bates) they find hiding in their family barn, Kathy Bostock (Hayley Mills) and her young siblings jump to the conclusion that the man -- in reality an escaped killer -- is none other than Jesus Christ. Excitement erupts as word spreads among the children in their small farming community in northwest England. Adult skepticism abounds, until their father (Bernard Lee) catches wind of the tale and begins to investigate.",92,91,"Whistle Down the Wind"
