"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Berry Gordy","Rob Cohen, Jack Ballard","Paramount Pictures","Paramount","PG","Drama","English","Oct 8, 1975, Original","May 1, 2007","1h 49m","Struggling Chicago fashion design student Tracy (Diana Ross) goes from rags to riches when a chance meeting with hotshot fashion photographer Sean (Anthony Perkins) in the department store where she works leads to a runway life as a model in Rome. Tracy's overnight success and strong ambitions bring her professional success as a designer, but her diva antics may destroy her relationship with social activist Brian (Billy Dee Williams), as well as her respect in the fashion world.",29,76,"Mahogany"
