"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Richard Rush","Richard Rush","Warner Brothers/Seven Arts","R","Action","English","Dec 25, 1974, Original","Aug 4, 2009","1h 52m","Two wisecracking plain-clothes San Francisco policemen discover that there is a contract on the life of the suspect they have been tailing. The pair decide to act as bodyguards until they can get a warrant to pick him up, but plans for a clean arrest go spectacularly wrong, and the two cops manage to bring the city to a virtual standstill.",23,67,"Freebie and the Bean"
