"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"W. S. Van Dyke II","David O. Selznick","Oliver H.P. Garrett, Joseph L. Mankiewicz","Metro-Goldwyn-Mayer","Crime, Drama","English","May 4, 1934, Limited","Jan 1, 2009","1h 33m","Jim Wade and Blackie Gallagher are two boys orphaned by the sinking of a ship. Upon the death of their guardian, also a survivor of the sinking, the boys go their separate ways. Jim (William Powell) grows up to have a prominent political career, while Blackie (Clark Gable) becomes a casino owner and killer. Despite Blackie's lifestyle, the two men remain bonded through thick and thin. But when Jim runs for governor, his association with Blackie threatens his chances.",81,71,"Manhattan Melodrama"
