"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Charles Barton","Earl Baldwin","Nassour Studios Inc., Huntington Hartford Productions","Comedy","English","May 4, 1949, Limited","Oct 26, 2011","1h 19m","When the bookish and mild-mannered Stanley Livingston (Lou Costello) agrees to go along with a daft scheme thought up by his friend Buzz Johnson (Bud Abbott), the bumbling duo gets roped into an expedition to the jungles of Africa. With Stanley posing as a seasoned hunter, they accompany explorer Diana Emerson (Hillary Brooke) on a quest for a hidden diamond mine. However, numerous natives and wild animals come between the treasure-seeking party and their destination.",60,39,"Africa Screams"
